id,date,state,city,address,n_killed,n_injured,incident_url
2201838,"January 1, 2022",Maryland,Baltimore,N/A,0,1,https://www.gunviolencearchive.org/incident/2201838
2201826,"January 1, 2022",Maryland,Baltimore,1600 block of N Pulaski St,0,1,https://www.gunviolencearchive.org/incident/2201826
2202866,"January 1, 2022",Ohio,Elyria,2 Kerstetter Way,1,0,https://www.gunviolencearchive.org/incident/2202866
2202476,"January 1, 2022",Arizona,Phoenix (Ahwatukee),34th St and Chandler Blvd,1,0,https://www.gunviolencearchive.org/incident/2202476
2216842,"January 1, 2022",Ohio,Cleveland,E 150th St and Kinsman Rd,1,0,https://www.gunviolencearchive.org/incident/2216842
2201625,"January 1, 2022",Pennsylvania,Philadelphia,100 block of E Luray St,1,2,https://www.gunviolencearchive.org/incident/2201625
2201817,"January 1, 2022",Illinois,Chicago,4300 S Kedzie Ave,0,1,https://www.gunviolencearchive.org/incident/2201817
2201815,"January 1, 2022",Illinois,Chicago,2300 block of E 81st St,0,1,https://www.gunviolencearchive.org/incident/2201815
2201813,"January 1, 2022",Massachusetts,Boston,63 Cheney St,0,1,https://www.gunviolencearchive.org/incident/2201813
2201807,"January 1, 2022",Illinois,Chicago,3400 block of W Fulton Blvd,0,1,https://www.gunviolencearchive.org/incident/2201807
2203909,"January 1, 2022",Texas,Houston,3322 Yellowstone Blvd,0,1,https://www.gunviolencearchive.org/incident/2203909
2201802,"January 1, 2022",California,Terra Bella,Rd 237 and Pepper Ave,0,2,https://www.gunviolencearchive.org/incident/2201802
2201799,"January 1, 2022",Illinois,Chicago,5100 Block of W Washington Blvd,0,1,https://www.gunviolencearchive.org/incident/2201799
2202536,"January 1, 2022",Indiana,Gary,Polk St,0,1,https://www.gunviolencearchive.org/incident/2202536
2202534,"January 1, 2022",Indiana,Gary,6800 block of W 25th Ave,0,1,https://www.gunviolencearchive.org/incident/2202534
2201791,"January 1, 2022",Illinois,Chicago,6100 block of S Wabash Ave,0,1,https://www.gunviolencearchive.org/incident/2201791
2201787,"January 1, 2022",Illinois,Chicago,3900 block of W Monroe St,0,1,https://www.gunviolencearchive.org/incident/2201787
2202494,"January 1, 2022",Nevada,Las Vegas,Ogden Ave and 13th St,1,0,https://www.gunviolencearchive.org/incident/2202494
2201738,"January 1, 2022",Texas,Houston,11786 S Wilcrest Dr,1,2,https://www.gunviolencearchive.org/incident/2201738
2201785,"January 1, 2022",District of Columbia,Washington,3900 block of 14th St NW,0,1,https://www.gunviolencearchive.org/incident/2201785
2201783,"January 1, 2022",Illinois,Chicago,4800 block of S Calumet Ave,0,1,https://www.gunviolencearchive.org/incident/2201783
2201771,"January 1, 2022",Washington,Tacoma (Parkland),Wheeler St S and Ainsworth Ave S,1,0,https://www.gunviolencearchive.org/incident/2201771
2203186,"January 1, 2022",Texas,Mission,3200 block of Abram Rd,0,1,https://www.gunviolencearchive.org/incident/2203186
2201767,"January 1, 2022",New York,New York (Manhattan),2205 1st Ave,0,1,https://www.gunviolencearchive.org/incident/2201767
2201762,"January 1, 2022",New York,Bronx,505 West 181st St,0,1,https://www.gunviolencearchive.org/incident/2201762
2227793,"January 1, 2022",Ohio,Columbus,800 block of Bear Dr,0,1,https://www.gunviolencearchive.org/incident/2227793
2227790,"January 1, 2022",Ohio,Columbus,2000 block of Fairmont Ave,0,1,https://www.gunviolencearchive.org/incident/2227790
2201754,"January 1, 2022",Florida,Sarasota,1429 Main St,1,0,https://www.gunviolencearchive.org/incident/2201754
2202529,"January 1, 2022",Indiana,Indianapolis,100 block of N Dequincy St,0,2,https://www.gunviolencearchive.org/incident/2202529
2202526,"January 1, 2022",Indiana,Indianapolis,N/A,0,1,https://www.gunviolencearchive.org/incident/2202526
2201750,"January 1, 2022",Virginia,Richmond,6300 block of Hull Street Rd,0,1,https://www.gunviolencearchive.org/incident/2201750
2201748,"January 1, 2022",Virginia,Richmond,2100 block of Dinwiddie Ave,0,1,https://www.gunviolencearchive.org/incident/2201748
2202523,"January 1, 2022",Indiana,Indianapolis,1900 block of Lisa Walk Dr,0,1,https://www.gunviolencearchive.org/incident/2202523
2202521,"January 1, 2022",Indiana,Indianapolis,Ruth Dr and N Keystone Ave,0,1,https://www.gunviolencearchive.org/incident/2202521
2202482,"January 1, 2022",Arizona,Scottsdale,N 68th St and E McDowell Rd,0,2,https://www.gunviolencearchive.org/incident/2202482
2201891,"January 1, 2022",Connecticut,New Haven,900 block of Chapel St,0,1,https://www.gunviolencearchive.org/incident/2201891
2202377,"January 1, 2022",Illinois,Chicago,4700 block of W Jackson Blvd,0,2,https://www.gunviolencearchive.org/incident/2202377
2201710,"January 1, 2022",Illinois,Chicago,5138 S Indiana Ave,0,2,https://www.gunviolencearchive.org/incident/2201710
2203899,"January 1, 2022",Florida,Boynton Beach,5020 Ashley Lake Dr,0,1,https://www.gunviolencearchive.org/incident/2203899
2201661,"January 1, 2022",Florida,Jacksonville,8600 block of Lem Turner Rd,0,1,https://www.gunviolencearchive.org/incident/2201661
2202557,"January 1, 2022",Florida,Cape Coral,4240 SE 20th Place,1,0,https://www.gunviolencearchive.org/incident/2202557
2202516,"January 1, 2022",Illinois,Chicago,600 block of E 51st St,0,1,https://www.gunviolencearchive.org/incident/2202516
2202052,"January 1, 2022",Louisiana,Shreveport,347 E 72nd St,1,0,https://www.gunviolencearchive.org/incident/2202052
2202510,"January 1, 2022",Illinois,Chicago,1000 block of N Lawndale Ave,0,1,https://www.gunviolencearchive.org/incident/2202510
2202805,"January 1, 2022",Texas,Lubbock,910 E Slaton Rd,1,0,https://www.gunviolencearchive.org/incident/2202805
2203034,"January 1, 2022",Washington,Seattle,1400 block of 3rd Ave,0,1,https://www.gunviolencearchive.org/incident/2203034
2202506,"January 1, 2022",Oregon,Portland,700 block of SE 187th Ave,1,0,https://www.gunviolencearchive.org/incident/2202506
2203813,"January 1, 2022",New York,Rochester,Hawley St and Reynolds St,0,1,https://www.gunviolencearchive.org/incident/2203813
2206722,"January 1, 2022",Arkansas,New Edinburg,School St,1,0,https://www.gunviolencearchive.org/incident/2206722
2203557,"January 1, 2022",New Jersey,Bridgeton,205 Cottage Ave,0,2,https://www.gunviolencearchive.org/incident/2203557
2202637,"January 1, 2022",Wisconsin,Milwaukee,W Capitol Dr and N 42nd St,0,2,https://www.gunviolencearchive.org/incident/2202637
2210309,"January 1, 2022",Ohio,Toledo,5700 block of Telegraph Rd,0,1,https://www.gunviolencearchive.org/incident/2210309
2201894,"January 1, 2022",New York,New York (Manhattan),120 E 119th St,0,1,https://www.gunviolencearchive.org/incident/2201894
2210302,"January 1, 2022",Ohio,Toledo,855 S Holland Sylvania Rd,0,1,https://www.gunviolencearchive.org/incident/2210302
2202118,"January 1, 2022",Connecticut,Hartford,735 Wethersfield Ave,0,1,https://www.gunviolencearchive.org/incident/2202118
2203742,"January 1, 2022",Ohio,Gallipolis,3014 Bulaville Pike,1,0,https://www.gunviolencearchive.org/incident/2203742
2202114,"January 1, 2022",Connecticut,Hartford,408 New Britain Ave,0,1,https://www.gunviolencearchive.org/incident/2202114
2202468,"January 1, 2022",Louisiana,Baton Rouge,69th Ave,0,1,https://www.gunviolencearchive.org/incident/2202468
2203009,"January 1, 2022",Alabama,Montgomery,1400 block of Pheasant Dr,0,1,https://www.gunviolencearchive.org/incident/2203009
2203007,"January 1, 2022",Alabama,Montgomery,4900 block of Plaza Dr,0,1,https://www.gunviolencearchive.org/incident/2203007
2203005,"January 1, 2022",Alabama,Montgomery,1600 block of E Shirley Ln,0,1,https://www.gunviolencearchive.org/incident/2203005
2201621,"January 1, 2022",Virginia,Spring Grove,8600 block of Ellis Rd,2,0,https://www.gunviolencearchive.org/incident/2201621
2203003,"January 1, 2022",Alabama,Montgomery,3300 block of Norman Bridge Rd,0,1,https://www.gunviolencearchive.org/incident/2203003
2202457,"January 1, 2022",Alabama,Opelika,600 Block of Edmon Ave,1,1,https://www.gunviolencearchive.org/incident/2202457
2202712,"January 1, 2022",Pennsylvania,Belle Vernon,Rostraver Rd and Virginia Dr,1,0,https://www.gunviolencearchive.org/incident/2202712
2203752,"January 1, 2022",Pennsylvania,Johnstown,600 block of Wood St,1,0,https://www.gunviolencearchive.org/incident/2203752
2203750,"January 1, 2022",Alabama,Montgomery,3800 block of S Court St,1,0,https://www.gunviolencearchive.org/incident/2203750
2202951,"January 1, 2022",Louisiana,Jonesboro,Barnett St,1,0,https://www.gunviolencearchive.org/incident/2202951
2201769,"January 1, 2022",California,Temple City,9200 block of Pentland St,2,0,https://www.gunviolencearchive.org/incident/2201769
2202453,"January 1, 2022",Louisiana,New Orleans,Edgelake Ct,0,1,https://www.gunviolencearchive.org/incident/2202453
2203399,"January 1, 2022",Tennessee,Nashville,1418 Church St,0,1,https://www.gunviolencearchive.org/incident/2203399
2203706,"January 1, 2022",Tennessee,Memphis,Walnut Grove Rd,1,0,https://www.gunviolencearchive.org/incident/2203706
2203308,"January 1, 2022",Michigan,Flint,Leith St and Iowa Ave,1,0,https://www.gunviolencearchive.org/incident/2203308
2202417,"January 1, 2022",Missouri,Saint Louis,504 Bates St,1,0,https://www.gunviolencearchive.org/incident/2202417
2202168,"January 1, 2022",Tennessee,Chattanooga,2200 block of Wilcox Blvd,1,0,https://www.gunviolencearchive.org/incident/2202168
2203126,"January 1, 2022",Vermont,Derby Line,School Rd,0,2,https://www.gunviolencearchive.org/incident/2203126
2202470,"January 1, 2022",Alabama,Birmingham,824 Cable Car Ct,1,0,https://www.gunviolencearchive.org/incident/2202470
2208658,"January 1, 2022",New York,Syracuse,100 block of Lawrence St,0,1,https://www.gunviolencearchive.org/incident/2208658
2202447,"January 1, 2022",Colorado,Colorado Springs,2500 block of E Platte Ave,0,1,https://www.gunviolencearchive.org/incident/2202447
2204411,"January 1, 2022",Kentucky,Louisville,3952 Bardstown Rd,0,2,https://www.gunviolencearchive.org/incident/2204411
2202126,"January 1, 2022",Georgia,Auburn,N/A,1,3,https://www.gunviolencearchive.org/incident/2202126
2202438,"January 1, 2022",Missouri,Saint Louis,7100 block of Field Ave,0,1,https://www.gunviolencearchive.org/incident/2202438
2201883,"January 1, 2022",Texas,Wichita Falls,4800 Brookdale Dr,0,2,https://www.gunviolencearchive.org/incident/2201883
2202419,"January 1, 2022",Michigan,Detroit,19300 block of Eureka St,1,0,https://www.gunviolencearchive.org/incident/2202419
2202612,"January 1, 2022",California,Los Angeles,E Washington Blvd and Long Beach Ave,1,0,https://www.gunviolencearchive.org/incident/2202612
2203660,"January 1, 2022",New York,Newburgh,45 South Lander St,0,1,https://www.gunviolencearchive.org/incident/2203660
2202424,"January 1, 2022",Arkansas,Ward,Cocklebur Rd,1,2,https://www.gunviolencearchive.org/incident/2202424
2201648,"January 1, 2022",New York,Buffalo,Elmer Ave,2,0,https://www.gunviolencearchive.org/incident/2201648
2201677,"January 1, 2022",Colorado,Denver,1919 Blake St,2,2,https://www.gunviolencearchive.org/incident/2201677
2201741,"January 1, 2022",New York,Rochester,Seward St and Columbia Ave,0,1,https://www.gunviolencearchive.org/incident/2201741
2202280,"January 1, 2022",Tennessee,Memphis,2889 Austin Peay Hwy,0,1,https://www.gunviolencearchive.org/incident/2202280
2204187,"January 4, 2022",North Carolina,Bahama,421 John Jones Rd,1,0,https://www.gunviolencearchive.org/incident/2204187
2204364,"January 4, 2022",Kentucky,Louisville,7800 block of Alfred Schlatter Dr,0,1,https://www.gunviolencearchive.org/incident/2204364
2204258,"January 4, 2022",Tennessee,Trenton,400 block of S Lexington St,0,2,https://www.gunviolencearchive.org/incident/2204258
2204338,"January 4, 2022",Virginia,Newport News,800 block of 36th St,0,1,https://www.gunviolencearchive.org/incident/2204338
2204539,"January 4, 2022",Arizona,Phoenix,I-17 and Dunlap Ave,0,1,https://www.gunviolencearchive.org/incident/2204539
2204271,"January 4, 2022",Oklahoma,Oklahoma City,2516 SW 64th St,1,0,https://www.gunviolencearchive.org/incident/2204271
2204269,"January 4, 2022",Virginia,Danville,2384 Riverside Dr,0,0,https://www.gunviolencearchive.org/incident/2204269
2224764,"January 4, 2022",Pennsylvania,Philadelphia,600 block of S Felton St,0,0,https://www.gunviolencearchive.org/incident/2224764
2224762,"January 4, 2022",Pennsylvania,Philadelphia,3600 block of Germantown Ave,0,1,https://www.gunviolencearchive.org/incident/2224762
2224759,"January 4, 2022",Pennsylvania,Philadelphia,50 block of N 6th st,0,1,https://www.gunviolencearchive.org/incident/2224759
2204286,"January 4, 2022",Kentucky,Lexington,1080 Cross Keys Dr,0,1,https://www.gunviolencearchive.org/incident/2204286
2205085,"January 4, 2022",Pennsylvania,Philadelphia,2100 block of Fanshawe St,0,1,https://www.gunviolencearchive.org/incident/2205085
2205073,"January 4, 2022",Pennsylvania,Loganville,50 block of N Main St,1,0,https://www.gunviolencearchive.org/incident/2205073
2204275,"January 4, 2022",Virginia,Hampton,1020 W Mercury Blvd,0,1,https://www.gunviolencearchive.org/incident/2204275
2204319,"January 4, 2022",Kentucky,Louisville,2500 block of Guelat Ave,0,1,https://www.gunviolencearchive.org/incident/2204319
2204911,"January 4, 2022",West Virginia,Edgarton,WV-49,1,0,https://www.gunviolencearchive.org/incident/2204911
2204899,"January 4, 2022",Illinois,Chicago,300 block of W 75th St,1,0,https://www.gunviolencearchive.org/incident/2204899
2205042,"January 4, 2022",South Carolina,Beaufort,Cleveland Dr,0,1,https://www.gunviolencearchive.org/incident/2205042
2204228,"January 4, 2022",New York,Rochester,200 block of Depew St,0,1,https://www.gunviolencearchive.org/incident/2204228
2204954,"January 4, 2022",Kentucky,Owensboro,700 block of Elm St,0,1,https://www.gunviolencearchive.org/incident/2204954
2204956,"January 4, 2022",Kentucky,Owensboro,3100 block of Burlew Blvd,0,1,https://www.gunviolencearchive.org/incident/2204956
2205024,"January 4, 2022",Mississippi,Jackson,3207 W Capitol St,1,3,https://www.gunviolencearchive.org/incident/2205024
2204239,"January 4, 2022",New York,Rochester,200 block of Saxton St,0,1,https://www.gunviolencearchive.org/incident/2204239
2204997,"January 4, 2022",Illinois,Rockford,700 block of N Winnebago St,1,0,https://www.gunviolencearchive.org/incident/2204997
2204862,"January 4, 2022",Ohio,Dayton,600 block of Randolph St,2,1,https://www.gunviolencearchive.org/incident/2204862
2203947,"January 4, 2022",Georgia,Macon,651 Martin Luther King Jr Blvd,1,0,https://www.gunviolencearchive.org/incident/2203947
2205772,"January 4, 2022",Alabama,Dora,Bryan Rd,0,1,https://www.gunviolencearchive.org/incident/2205772
2204962,"January 4, 2022",Illinois,Chicago,8900 block of S Halsted St,0,2,https://www.gunviolencearchive.org/incident/2204962
2204215,"January 4, 2022",Indiana,South Bend,1600 block of N Adams St,0,1,https://www.gunviolencearchive.org/incident/2204215
2204230,"January 4, 2022",Pennsylvania,Philadelphia,1900 block of S Bancroft St,1,0,https://www.gunviolencearchive.org/incident/2204230
2204123,"January 4, 2022",North Carolina,Fayetteville,4621 Yadkin Rd,1,0,https://www.gunviolencearchive.org/incident/2204123
2204219,"January 4, 2022",New York,New York (Manhattan),E 85th St and 1st Ave,0,1,https://www.gunviolencearchive.org/incident/2204219
2204950,"January 4, 2022",Illinois,Chicago,7600 block of N Sheridan Rd,0,1,https://www.gunviolencearchive.org/incident/2204950
2204947,"January 4, 2022",Illinois,Chicago,300 block of W 63rd St,0,1,https://www.gunviolencearchive.org/incident/2204947
2204300,"January 4, 2022",Kentucky,Louisville,5901 Greenwood Rd,0,0,https://www.gunviolencearchive.org/incident/2204300
2204931,"January 4, 2022",Illinois,Chicago,900 block of N Lawndale,0,2,https://www.gunviolencearchive.org/incident/2204931
2204198,"January 4, 2022",Indiana,Indianapolis,6000 block of Furnas Rd,0,1,https://www.gunviolencearchive.org/incident/2204198
2203945,"January 4, 2022",Georgia,Cordele,1200 block of E Blue Ln,1,0,https://www.gunviolencearchive.org/incident/2203945
2204171,"January 4, 2022",Wisconsin,Milwaukee,3540 N 11th St,0,1,https://www.gunviolencearchive.org/incident/2204171
2205745,"January 4, 2022",Illinois,Chicago,2100 block of S Michigan Ave,1,0,https://www.gunviolencearchive.org/incident/2205745
2204177,"January 4, 2022",District of Columbia,Washington,18th St NE and Rosedale St NE,0,1,https://www.gunviolencearchive.org/incident/2204177
2204165,"January 4, 2022",Iowa,Dyersville,203 2nd St SW,0,0,https://www.gunviolencearchive.org/incident/2204165
2204153,"January 4, 2022",Texas,San Antonio,2711 Fredericksburg Rd,0,1,https://www.gunviolencearchive.org/incident/2204153
2204837,"January 4, 2022",Alabama,Madison,13000 block of Sugar Plum Ln,0,1,https://www.gunviolencearchive.org/incident/2204837
2204139,"January 4, 2022",Texas,San Antonio,5100 block of Randolph Blvd,0,1,https://www.gunviolencearchive.org/incident/2204139
2204801,"January 4, 2022",Michigan,Dowagiac,300 block of Main St,0,1,https://www.gunviolencearchive.org/incident/2204801
2204144,"January 4, 2022",District of Columbia,Washington,3300 block of 12th St SE,1,0,https://www.gunviolencearchive.org/incident/2204144
2203977,"January 4, 2022",South Carolina,Graniteville,213 Ascauga Lake Rd,1,0,https://www.gunviolencearchive.org/incident/2203977
